# genome1: genome1
# genome2: genome2
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign
0 e5 149292764 1184 + e5 176736756 1262 -
0 e5 149302211 15209 + e5 176712286 8058 -
0 e5 149319225 2172 + e5 176698276 2675 -
0 e5 149352131 2482 + e5 176663534 4685 -
0 e5 149355743 1703 + e5 191326883 1815 -
0 e5 149358118 4181 + e5 191322152 4539 -
0 e5 149415438 5458 + e5 191259716 3418 -
0 e5 149541398 5361 + e5 191126581 5157 -
0 e5 149709403 5575 + e5 168985446 6571 -
0 e5 149715058 9553 + e5 168969485 15864 -
0 e5 149762969 1642 + e5 168915445 12139 -
0 e5 149770010 3644 + e5 183950812 2434 -
0 e5 149776454 1871 + e5 183944515 3841 -
0 e5 149779170 1685 + e5 183938643 1828 -
0 e5 149801985 849 + e5 183889136 28918 -
0 e5 149948397 419 + e5 183735709 440 -
0 e5 149952769 2143 + e5 183726779 4361 -
0 e5 149960306 1110 + e5 183718888 3977 -
0 e5 149985528 6425 + e5 179616540 7721 +
0 e5 149998192 10298 + e5 179630302 14291 +
0 e5 150013017 5776 + e5 191535172 4537 -
0 e5 150023012 13452 + e5 191501658 7263 -
0 e5 150037123 4346 + e5 191494932 5880 -
0 e5 150283315 1322 + e5 175074176 8305 +
0 e5 150405674 1749 + e5 175329204 2056 +
0 e5 150519743 4109 + e5 175524107 4004 +
0 e5 150605447 3419 + e5 175658410 675 +
0 e5 150608899 476 + e5 175660899 704 +
0 e5 150612502 1991 + e5 175666481 677 +
0 e5 150617486 1010 + e5 175671633 880 +
0 e5 150667238 1493 + e5 175744636 1463 +
0 e5 150678931 865 + e5 175758828 900 +
0 e5 150681293 6967 + e5 175761593 5959 +
0 e5 150771384 1490 + e5 175910990 1450 +
0 e5 150787230 3037 + e5 175928557 17039 +
0 e5 150816971 1603 + e5 175957613 1771 +
0 e5 150872010 3167 + e5 190497823 29533 +
0 e5 150888924 4488 + e5 190456024 4590 -
0 e5 150893897 1824 + e5 190453264 2112 -
0 e5 150900888 3293 + e5 190444273 8696 -
0 e5 150935311 5509 + e5 190394211 18719 -
0 e5 150971220 1127 + e5 190383854 9040 -
0 e5 150993586 3347 + e5 176569909 3807 +
0 e5 151010100 260 + e5 176587843 1301 +
0 e5 151011421 1845 + e5 176589902 5026 +
0 e5 151030610 7501 + e5 176619663 6053 + # merged; repeat 1002
0 e5 151085886 21239 + e5 191331571 6189 +
0 e5 151114271 4761 + e5 191364289 6544 +
0 e5 151167498 8690 + e5 192695091 8744 -
0 e5 151386861 1378 + e5 189376815 1497 +
0 e5 151401017 1737 + e5 189378396 17590 +
0 e5 151404876 1542 + e5 189398742 5426 +
0 e5 151416313 6580 + e5 189413091 9721 +
0 e5 151469817 4527 + e5 189493872 7606 +
0 e5 151477724 8071 + e5 189502008 14753 +
0 e5 151499750 4422 + e5 189531773 4182 +
0 e5 151504429 635 + e5 189537555 599 +
0 e5 151506568 14396 + e5 189538214 19163 + # merged; repeat 1007
0 e5 151551796 10313 + e5 189565574 3053 +
0 e5 151563802 5270 + e5 189578524 5819 +
0 e5 151570115 1462 + e5 189584713 2224 +
0 e5 151574419 4466 + e5 189588518 5100 +
0 e5 151580141 1090 + e5 189596908 1085 +
0 e5 151871776 5404 + e5 189949192 6145 +
0 e5 151930259 6405 + e5 190038059 7786 +
0 e5 151939979 7422 + e5 190048575 8244 +
0 e5 151973426 4273 + e5 179087535 1312 +
0 e5 151981176 1896 + e5 187927819 2915 -
0 e5 151983660 9588 + e5 187915553 12145 -
0 e5 152011252 3045 + e5 187899343 1758 -
0 e5 152015014 1360 + e5 187896911 1363 -
0 e5 152024293 5216 + e5 187879436 10615 -
0 e5 152030068 3203 + e5 187874959 4308 -
0 e5 152069464 2740 + e5 187818874 4992 -
0 e5 152187924 3099 + e5 187679134 3350 -
0 e5 152292576 4627 + e5 173477518 12980 +
0 e5 152372471 10479 + e5 173568748 14212 +
0 e5 152387279 9731 + e5 173586946 7146 +
0 e5 152448432 1049 + e5 173686024 7635 +
0 e5 152470692 4380 + e5 173728139 3916 +
0 e5 152488347 908 + e5 173746162 7138 +
0 e5 152503737 1240 + e5 173767710 3119 +
0 e5 152521511 4525 + e5 173796066 3174 +
0 e5 152527249 3270 + e5 173801611 7450 +
0 e5 152532028 3861 + e5 173811112 3875 +
0 e5 152555069 14555 + e5 173847650 9312 +
0 e5 152572362 15707 + e5 173880532 7531 +
0 e5 152589853 6025 + e5 173890046 7769 +
0 e5 152599279 4095 + e5 173899852 4661 +
0 e5 152633743 3101 + e5 173945465 8834 +
0 e5 152637235 904 + e5 173957245 917 +
0 e5 152640106 5165 + e5 173959547 8553 +
0 e5 152742679 7386 + e5 174090829 15774 +
0 e5 152762423 4608 + e5 174107426 16586 +
0 e5 152767047 857 + e5 174124073 1011 +
0 e5 152768428 7099 + e5 184669805 5858 +
0 e5 152836907 1920 + e5 184753143 2556 +
0 e5 152839168 5111 + e5 184757194 4435 -
0 e5 152865001 9601 + e5 184786240 11626 +
0 e5 152984643 1538 + e5 186365584 11480 -
0 e5 152992445 785 + e5 186353910 1056 -
0 e5 152998843 7164 + e5 186333058 20678 -
0 e5 153014586 1325 + e5 186331404 1412 -
0 e5 153035341 2122 + e5 186310583 1421 -
0 e5 153100216 679 + e5 186246560 1972 -
0 e5 153104649 919 + e5 186240850 2769 -
0 e5 153134013 7287 + e5 198492903 6309 -
0 e5 153143132 4990 + e5 198478487 9181 -
0 e5 153153280 5956 + e5 198473371 3496 -
0 e5 153159782 3897 + e5 198466189 3697 -
0 e5 153168921 2320 + e5 198457958 3983 -
0 e5 153198627 1724 + e5 198430723 3351 -
0 e5 153201994 884 + e5 198429027 970 -
0 e5 153203041 11661 + e5 198415335 11813 -
0 e5 153318225 6351 + e5 189104921 14940 +
0 e5 153398456 5625 + e5 192689031 5690 -
0 e5 153406513 559 + e5 192686106 1174 -
0 e5 153413342 2112 + e5 192679084 2144 -
0 e5 153485093 5125 + e5 192609289 15412 -
0 e5 153516941 2619 + e5 192570018 10773 -
0 e5 153574861 8994 + e5 192519201 10797 -
0 e5 153583965 2563 + e5 192514270 2660 -
0 e5 153587578 2881 + e5 192510337 2863 -
0 e5 153603223 515 + e5 192493734 781 -
0 e5 153691149 2072 + e5 192400907 6090 -
0 e5 153712650 566 + e5 192387852 2315 -
0 e5 153721981 2034 + e5 192378364 2545 -
0 e5 153724416 2207 + e5 192376820 1273 -
0 e5 153777577 1906 + e5 192322540 29834 -
0 e5 153821368 4834 + e5 192269527 4309 -
0 e5 153832145 3664 + e5 192260689 4469 -
0 e5 153837017 1520 + e5 192257661 1792 -
0 e5 153840398 7647 + e5 192252809 3208 -
0 e5 153865550 10444 + e5 192216626 7408 -
0 e5 154044457 29768 + e5 183045879 34799 +
0 e5 154088636 4739 + e5 183095538 4067 +
0 e5 154129206 1180 + e5 183145114 1428 +
0 e5 154194520 7057 + e5 183219503 6778 +
0 e5 154298823 4004 + e5 183327685 15090 +
0 e5 154374925 1481 + e5 183430807 1400 +
0 e5 154437890 8681 + e5 183496261 22723 +
0 e5 154565721 6716 + e5 183644145 3506 +
0 e5 154579732 2024 + e5 183656670 1970 +
0 e5 154612998 3005 + e5 183688161 9110 +
0 e5 154618353 859 + e5 183697516 4310 +
0 e5 154624726 569 + e5 183706725 934 +
0 e5 154625723 2957 + e5 183707899 3584 +
0 e5 154628893 14446 + e5 179595429 13638 -
0 e5 154660923 2853 + e5 179571818 3817 -
0 e5 154664038 2652 + e5 179568610 2879 -
0 e5 154666882 800 + e5 179567154 1287 -
0 e5 154668334 1535 + e5 179565091 1597 -
0 e5 154670976 5005 + e5 179559576 5050 -
0 e5 154796685 3987 + e5 179397963 17034 -
0 e5 154919921 3349 + e5 179266891 3089 -
0 e5 154967755 924 + e5 179209352 5353 -
0 e5 155008514 1385 + e5 179158350 8901 -
0 e5 155029698 10739 + e5 179094047 4659 -
0 e5 155045236 7348 + e5 187941992 8352 +
0 e5 155055129 795 + e5 187952413 1186 +
0 e5 155056373 8375 + e5 187954176 7403 +
0 e5 155075320 3682 + e5 174264172 2644 +
0 e5 155158494 3343 + e5 174385212 7428 +
0 e5 155215406 68957 + e5 174480133 80071 +
0 e5 155342350 5161 + e5 174641751 4093 +
0 e5 155348247 2118 + e5 174650603 2854 +
0 e5 155357533 3105 + e5 174662024 13962 +
0 e5 155372746 2300 + e5 174677150 2242 +
0 e5 155388045 3207 + e5 174695838 3673 +
0 e5 155392591 878 + e5 174700971 947 +
0 e5 155397743 1194 + e5 174706332 1411 +
0 e5 155433007 15626 + e5 191437199 23703 -
0 e5 155498619 12651 + e5 173285394 18673 +
0 e5 155515299 3481 + e5 173307258 1887 +
0 e5 155525797 1668 + e5 173315366 2515 +
0 e5 155531370 6708 + e5 173319909 7334 +
0 e5 155541455 1836 + e5 173329853 1779 +
0 e5 155546913 3771 + e5 173335476 3782 +
0 e5 155552628 1643 + e5 178664938 4324 +
0 e5 155563262 1155 + e5 178679640 2304 +
0 e5 155566796 6048 + e5 178684113 8155 +
0 e5 155573218 6211 + e5 198397659 3529 -
0 e5 155582049 2444 + e5 198390999 2249 -
0 e5 155587003 16990 + e5 198385185 3543 -
0 e5 155605107 9815 + e5 198359838 12455 -
0 e5 155643265 4936 + e5 198329180 4828 -
0 e5 155673887 2033 + e5 198301762 2011 -
0 e5 155677878 3194 + e5 198296106 4037 -
0 e5 155682861 11780 + e5 198282759 12960 -
0 e5 155694852 1542 + e5 198279817 1775 -
0 e5 155743827 10052 + e5 198215790 1956 -
0 e5 155754357 2225 + e5 198212389 3298 -
0 e5 155818160 1883 + e5 198152003 5037 -
0 e5 155822670 2053 + e5 198138986 11615 -
0 e5 155855327 7873 + e5 190339436 7015 -
0 e5 156030267 6856 + e5 190184998 7609 -
0 e5 156040389 3544 + e5 190918549 24478 -
0 e5 156090101 1155 + e5 190888751 11487 -
0 e5 156130483 7597 + e5 190850364 8631 -
0 e5 156231306 8367 + e5 190721377 6876 -
0 e5 156241869 704 + e5 190718450 1595 -
0 e5 156380428 2481 + e5 190599220 4294 -
0 e5 156418487 1816 + e5 175959559 2043 +
0 e5 156423011 1478 + e5 175962388 4498 +
0 e5 156430566 2971 + e5 175971782 1501 +
0 e5 156442382 4832 + e5 181880450 8490 -
0 e5 156823427 836 + e5 181360572 788 -
0 e5 156835401 6060 + e5 181342878 8401 -
0 e5 156843840 2740 + e5 181339735 2929 -
0 e5 156847330 2041 + e5 181336379 2625 -
0 e5 156849752 1578 + e5 181334852 1520 -
0 e5 156862209 1602 + e5 181331730 2168 -
0 e5 156864742 1688 + e5 184345528 1715 -
0 e5 156866803 814 + e5 184344244 1054 -
0 e5 156869408 7364 + e5 184334020 7331 -
0 e5 156929962 2513 + e5 184270531 2504 -
0 e5 156950069 1528 + e5 184248796 1049 -
0 e5 156974127 644 + e5 184223024 2164 -
0 e5 156987720 689 + e5 184206145 1142 -
0 e5 157013997 1037 + e5 184180347 1010 -
0 e5 157020300 4908 + e5 184172381 7585 -
0 e5 157025592 1342 + e5 184170195 1293 -
0 e5 157027259 755 + e5 184168943 953 -
0 e5 157028208 677 + e5 184168052 890 -
0 e5 157029811 10664 + e5 184158253 9326 -
0 e5 157055760 8382 + e5 184118921 4975 -
0 e5 157086544 3641 + e5 184096200 3380 -
0 e5 157110529 5725 + e5 184066599 4021 -
0 e5 157119475 4399 + e5 184057379 5688 -
0 e5 157126858 18676 + e5 184035774 20171 -
0 e5 157167890 993 + e5 184003946 914 -
0 e5 157258346 6641 + e1 15445194 10199 -
0 e5 157265306 7134 + e5 169062452 5177 +
0 e5 157272992 6867 + e5 169071180 7381 +
0 e5 157313178 990 + e5 169117636 1731 +
0 e5 157314718 672 + e5 169119493 443 +
0 e5 157321296 9298 + e5 169139821 4729 +
0 e5 157391912 1296 + e5 169320030 1559 +
0 e5 157409607 13265 + e5 169338746 10053 +
0 e5 157433207 758 + e5 169369624 4437 +
0 e5 157434363 917 + e5 169374144 944 +
0 e5 157435685 1260 + e5 169375441 1245 +
0 e5 157447403 9439 + e5 169387116 27620 +
0 e5 157477307 1571 + e5 169420673 1442 +
0 e5 157559227 8160 + e5 169516012 734 -
0 e5 157580811 8522 + e5 162337320 1705 -
0 e5 157590684 3925 + e5 162319137 7055 -
0 e5 157612229 10142 + e5 163869412 10638 -
0 e5 157652912 8968 + e5 163842746 19385 -
0 e5 157663928 1333 + e5 163840725 1465 -
0 e5 157735831 1092 + e2 141627574 14869 +
0 e5 157816362 1796 + e5 163790717 2863 -
0 e5 157820031 814 + e5 163781904 1178 -
0 e5 157821941 468 + e5 163778658 2342 -
0 e5 157824035 954 + e5 163775437 1638 -
0 e5 157825845 4375 + e5 163767935 7480 -
0 e5 157840107 16833 + e5 163740795 22567 -
0 e5 157915632 2685 + e5 163700522 2814 -
0 e5 157925804 1603 + e5 163691295 928 -
0 e5 157952780 11942 + e5 163660810 1331 -
0 e5 157965279 2295 + e5 163639959 1346 -
0 e5 157968635 1447 + e5 163635517 2951 -
0 e5 157977510 1470 + e5 163625768 569 -
0 e5 157984167 6879 + e5 163608575 11495 - # merged; repeat 1046
0 e5 158000188 2104 + e5 184349756 3687 +
0 e5 158003323 968 + e5 184354209 1049 +
0 e5 158005939 4749 + e5 184358235 4563 +
0 e5 158046092 7241 + e5 184424576 9099 +
0 e5 158060522 1578 + e5 184440152 2387 +
0 e5 158077842 4701 + e5 184447062 8747 +
0 e5 158084162 5129 + e5 184457062 7463 +
0 e5 158090278 2068 + e5 184464548 2091 +
0 e5 158250635 7760 + e5 174125526 8141 +
0 e5 158262739 7326 + e5 174138033 8470 +
0 e5 158271307 1366 + e5 170852938 1665 -
0 e5 158465720 7426 + e5 170648229 10104 -
0 e5 158707799 2807 + e5 170305882 11451 -
0 e5 158938588 1274 + e5 170062336 1497 -
0 e5 158941013 1421 + e5 170059563 2353 -
0 e5 158999556 4570 + e5 191847949 16272 +
0 e5 159022378 4826 + e5 191915097 12473 +
0 e5 159041251 5323 + e5 191935041 10688 +
0 e5 159048075 3993 + e5 191946892 4720 +
0 e5 159052443 2578 + e5 191952484 2177 +
0 e5 159066227 1502 + e5 191963510 1640 +
0 e5 159072257 3820 + e5 191969084 4213 +
0 e5 159077745 7092 + e5 191986985 4674 +
0 e5 159085248 1702 + e5 182952807 1953 -
0 e5 159093677 7505 + e5 182939161 7755 -
0 e5 159215760 402 + e5 182774078 6532 -
0 e5 159368699 3048 + e5 182611057 1002 -
0 e5 159397769 4588 + e5 176440568 4723 -
0 e5 159418965 8974 + e5 171492972 4068 -
0 e5 159433951 6294 + e5 169559313 2753 +
0 e5 159445620 17294 + e5 169567140 23681 +
0 e5 159490307 884 + e5 169623643 875 +
0 e5 159495291 5733 + e5 169629094 8596 +
0 e5 159517468 1229 + e5 169648950 1651 +
0 e5 159519007 7048 + e5 169655282 2562 +
0 e5 159527580 673 + e5 169661853 867 +
0 e5 159529092 8865 + e5 169663114 5301 +
0 e5 159563300 1646 + e5 169698837 1655 +
0 e5 159693377 1937 + e5 169845895 1943 +
0 e5 159805129 3374 + e5 169960531 1619 +
0 e5 159868671 1496 + e5 163586731 1784 -
0 e5 159870671 1757 + e5 163580306 2141 -
0 e5 159874037 44566 + e5 163532277 23349 -
0 e5 159927411 1543 + e5 163523062 5296 -
0 e5 159929413 1552 + e5 163520126 1588 -
0 e5 159931263 1409 + e5 163517506 2004 -
0 e5 159937098 51909 + e5 165559635 33494 +
0 e5 159990141 3341 + e5 165593900 3284 +
0 e5 159993647 1776 + e5 165602148 1986 +
0 e5 159996095 7688 + e5 165604627 12789 +
0 e5 160015253 2626 + e5 165619209 3277 +
0 e5 160027006 1462 + e5 165630541 1369 +
0 e5 160034321 9765 + e5 165639450 8862 +
0 e5 160044485 2627 + e5 165648941 2274 +
0 e5 160056774 1013 + e5 165651538 976 +
0 e5 160058026 5519 + e4 50468242 5553 -
0 e5 160088399 2657 + e5 165699071 2318 +
0 e5 160172530 22892 + e5 165803849 1866 +
0 e5 160250502 2396 + e5 165861771 3403 +
0 e5 160307253 24411 + e5 165935675 2366 +
0 e5 160380911 4899 + e5 165989423 6295 +
0 e5 160434129 4894 + e5 166044116 1617 +
0 e5 160441093 1184 + e5 166046181 2628 +
0 e5 160464646 1284 + e5 166072905 4624 +
0 e5 160467533 6931 + e5 166080173 30469 +
0 e5 160501432 8960 + e5 162694942 10047 -
0 e5 160577651 1771 + e5 162609613 23855 -
0 e5 160601726 1526 + e5 162606022 2402 -
0 e5 160604464 766 + e5 162604466 923 -
0 e5 160606970 1410 + e5 162598840 2452 -
0 e5 160649829 2644 + e5 162493629 2869 -
0 e5 160654768 7503 + e5 162483818 9390 -
0 e5 160666481 11030 + e5 162467658 14451 -
0 e5 160750432 9019 + e5 162409040 3740 -
0 e5 160765768 6670 + e1 5235038 7937 +
0 e5 160786197 11698 + e5 171456411 5821 -
0 e5 160800443 3522 + e5 171449609 3915 -
0 e5 160852220 4225 + e5 171439742 9352 -
0 e5 160858524 2314 + e5 171434990 2530 -
0 e5 160869005 2344 + e5 189032784 3373 -
0 e5 160932937 1789 + e4 16699519 5798 +
0 e5 160988304 999 + e5 188911082 2854 -
0 e5 161217228 4124 + e5 188703821 5384 -
0 e5 161466095 5951 + e5 188490072 6169 -
0 e5 161516985 3384 + e5 188442713 949 -
0 e5 161520422 6958 + e5 188441054 1248 -
0 e5 161527564 4532 + e5 188417543 10897 -
0 e5 161542091 4658 + e5 188405871 4791 -
0 e5 161576442 2933 + e5 188366116 3532 -
0 e5 161580374 1902 + e5 188363894 2176 -
0 e5 161582686 1095 + e5 188362345 1537 -
0 e5 161597200 5792 + e5 188343649 5586 -
0 e5 161604400 1622 + e5 188340553 2168 -
0 e5 161606391 976 + e5 188339252 1156 -
0 e5 161613259 3386 + e5 188327732 9979 -
0 e5 161657765 2539 + e5 188261902 1209 -
0 e5 161664631 8639 + e5 188248169 8413 -
0 e5 161674882 13391 + e5 188232445 15390 -
0 e5 161707703 1176 + e5 188213237 5943 -
0 e5 161803805 4411 + e5 188089928 5217 -
0 e5 161815180 1021 + e5 188078504 4833 -
0 e5 161895495 746 + e5 187996297 7024 -
0 e5 161917140 2956 + e5 187964720 3368 -
0 e5 161937065 963 + e5 174234809 856 -
0 e5 161945790 60163 + e5 174153728 8059 -
0 e5 162006063 1979 + e5 174152281 749 -
0 e5 162012341 94424 + e5 170856785 12092 +
0 e5 162107676 3683 + e5 170961345 4155 +
0 e5 162111905 5334 + e5 172926297 5451 + # merged; repeat 1063
0 e5 162119634 3028 + e5 172934975 4620 +
0 e5 162248139 11197 + e5 173077920 7578 +
0 e5 162285471 398 + e5 173111507 924 +
0 e5 162288952 2206 + e5 173112874 5126 +
0 e5 162295848 883 + e5 173121823 1805 +
0 e5 162297325 2290 + e1 6623784 2369 +
0 e5 162380460 6672 + e5 173203772 8729 +
0 e5 162408667 9084 + e5 182222830 7594 +
0 e5 162422583 50376 + e5 191592080 10436 +
0 e5 162474139 16505 + e5 191612587 20740 +
0 e5 162490690 2162 + e5 191634554 2827 +
0 e5 162503910 7151 + e5 191645916 11394 +
0 e5 162531011 857 + e5 191705710 5799 +
0 e5 162576174 662 + e5 191751080 668 +
0 e5 162582343 2929 + e1 4961251 1265 +
0 e5 162686769 1232 + e5 184347781 1187 -
0 e5 162688355 3972 + e5 181304943 3295 -
0 e5 162704529 5063 + e5 181290792 7003 +
0 e5 162713182 949 + e5 166933609 1939 -
0 e5 162733319 6268 + e5 166892835 31791 -
0 e5 162745116 1565 + e5 166889977 2041 -
0 e5 162759337 686 + e5 166874355 5073 -
0 e5 162764087 3499 + e5 166865625 3766 -
0 e5 162767902 4187 + e5 166858941 6234 -
0 e5 162773212 2437 + e5 166855907 3029 -
0 e5 162775685 5086 + e5 166851597 3390 -
0 e5 162781299 6796 + e5 166843912 5891 -
0 e5 162788905 3695 + e5 163345143 3988 -
0 e5 162800535 5914 + e5 166822647 20624 -
0 e5 162817171 395 + e5 166795149 798 -
0 e5 162826702 5995 + e5 166770472 10841 -
0 e5 162848042 1815 + e5 166751961 13309 -
0 e5 162852908 2140 + e5 166747250 2505 -
0 e5 162857115 1647 + e5 166743724 1464 -
0 e5 162859003 2915 + e5 166740019 2942 -
0 e5 162865350 1951 + e5 166733939 5549 -
0 e5 162867998 926 + e5 166732588 470 -
0 e5 162869714 1342 + e3 63041238 1880 -
0 e5 162919219 3966 + e5 166683260 1802 -
0 e5 162923601 4834 + e5 166680603 2113 -
0 e5 162934773 7689 + e5 166658257 9727 -
0 e5 162945240 1608 + e5 166652268 4636 -
0 e5 162966687 4783 + e5 166632665 11249 -
0 e5 162973359 7688 + e5 166619033 13536 -
0 e5 162981403 2081 + e5 166616494 2069 -
0 e5 162985930 5075 + e5 166603280 11571 -
0 e5 162995900 2827 + e5 166599151 3299 -
0 e5 163000829 7297 + e5 166585042 13002 -
0 e5 163036334 2094 + e5 166542860 6896 -
0 e5 163038880 656 + e5 166541739 650 -
0 e5 163041777 752 + e5 166536449 1332 -
0 e5 163043923 2933 + e5 166528684 6735 -
0 e5 163052425 3688 + e5 166504957 20502 -
0 e5 163097668 1739 + e5 166481758 1612 -
0 e5 163124022 6888 + e5 166444799 16576 -
0 e5 163148462 1537 + e5 166430524 2285 -
0 e5 163158308 2613 + e4 33369596 2632 +
0 e5 163313110 16185 + e5 166263843 24295 -
0 e5 163511095 2920 + e5 166118913 7340 -
0 e5 163515598 2182 + e5 166115566 2052 -
0 e5 163552069 12222 + e5 162740029 11723 +
0 e5 163565648 5820 + e5 162751955 4812 +
0 e5 163754738 1846 + e5 162909951 1341 +
0 e5 163764560 2055 + e5 162916947 5905 +
0 e5 163768062 4548 + e5 162930592 4349 +
0 e5 163778435 4802 + e5 162939472 5497 +
0 e5 163784385 46290 + e5 162947418 4751 +
0 e5 163915736 3078 + e5 163043416 8628 +
0 e5 164114302 3128 + e5 163256182 3841 +
0 e5 164161633 2569 + e5 163303280 3350 +
0 e5 164186796 680 + e5 163329605 791 +
0 e5 164189550 3251 + e5 163330425 5530 +
0 e5 164194450 3956 + e5 163337996 4198 +
0 e5 164210551 4890 + e5 163370358 3907 +
0 e5 164220898 14693 + e5 163380192 15675 +
0 e5 164393433 1845 + e5 163501275 3723 +
0 e5 164395757 7005 + e5 163505242 2224 +
0 e5 164402848 3908 + e5 163513664 3839 +
0 e5 164407002 1930 + e5 165531899 2266 -
0 e5 164409296 5349 + e5 165525687 5476 -
0 e5 164422626 12829 + e5 165513678 11394 -
0 e5 164438413 2110 + e5 165497644 2797 -
0 e5 164444207 16082 + e5 165441917 23654 -
0 e5 164563557 6925 + e5 165309174 2646 -
0 e5 164577172 2442 + e5 165291688 14216 -
0 e5 164665908 1431 + e1 3953148 1432 +
0 e5 164667355 1193 + e5 165195677 1130 -
0 e5 164668786 4324 + e5 165191521 3122 -
0 e5 164708105 7449 + e5 165141949 18138 -
0 e5 164716039 2636 + e5 165135057 2850 -
0 e5 164803144 11282 + e5 164810471 11362 -
0 e5 164847746 16964 + e5 164753238 20534 -
0 e5 164871448 17644 + e5 164723134 19258 -
0 e5 165214651 2799 + e5 164499557 513 -
0 e5 165251825 4877 + e5 164458735 12719 -
0 e5 165320369 4875 + e5 164392764 2619 -
0 e5 165435935 2063 + e5 164287839 2030 -
0 e5 165450831 772 + e5 164277882 1083 -
0 e5 165452097 3161 + e5 164274071 3205 -
0 e5 165456576 9024 + e5 164265394 6720 -
0 e5 165545289 6143 + e5 164177563 7698 -
0 e5 165551927 479 + e2 133867259 401 -
0 e5 165561041 9194 + e5 164072905 14021 -
0 e5 165641257 2160 + e5 164012172 2328 -
0 e5 165666073 6846 + e5 163978701 11487 -
0 e5 166934152 3763 + e5 163945815 9459 -
0 e5 166950625 2050 + e5 163926633 11485 -
0 e5 167050575 8160 + e5 163899795 22582 -
0 e5 167062515 2694 + e5 163896497 2708 -
0 e5 167066165 1916 + e5 162275206 2376 -
0 e5 167084378 3730 + e5 162236971 3757 -
0 e5 167231052 804 + e5 162044585 784 -
0 e5 167321373 9507 + e5 161969350 2411 -
0 e5 167373538 3615 + e5 161925639 5930 -
0 e5 167408549 10807 + e5 161881922 18078 -
0 e5 167448177 9855 + e5 161847988 14995 -
0 e5 167461019 8947 + e5 161832436 8205 - # merged; repeat 1080
0 e5 167479818 3414 + e5 161817534 1732 -
0 e5 167494769 2541 + e5 161805007 3700 -
0 e5 167497931 689 + e5 161802556 1068 -
0 e5 167499147 4485 + e5 161797798 3326 -
0 e5 167505050 3301 + e5 161795161 639 -
0 e5 167513983 12298 + e5 161775343 1700 -
0 e5 167527257 4144 + e5 161700498 3051 -
0 e5 167531760 8172 + e5 161688401 9894 - # merged; repeat 1082
0 e5 167545770 4672 + e5 161627572 4725 -
0 e5 167560015 3221 + e5 161598068 3162 -
0 e5 167580668 710 + e5 161582635 710 -
0 e5 167778881 14924 + e2 158941908 10131 +
0 e5 167854397 5652 + e3 61503245 4237 -
0 e5 167861942 2605 + e1 4773875 5400 +
0 e5 167865804 5215 + e2 140175098 5531 -
0 e5 167910097 18572 + e3 66662156 12881 +
